Order_ID,Order_Date,Customer_ID,Region,City,Store,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Payment_Method,Customer_Type,Salesperson
ORD-06515,2025-06-23,CUST-00890,West,Pune,Store C,Online,Home Appliances,Air Conditioner,2,47082.89,0,0.0,94165.78,77766.41,16399.37,Credit Card,Loyal,SP-011
ORD-03904,2025-06-23,CUST-00314,South,Kochi,Store D,Store,Clothing,Jacket,1,4227.24,0,0.0,4227.24,3449.42,777.82,Debit Card,Returning,SP-025
ORD-05395,2025-06-24,CUST-01381,South,Hyderabad,Store E,Store,Home Appliances,Refrigerator,1,61038.63,10,6103.86,54934.77,46587.72,8347.04,Net Banking,Returning,SP-010
ORD-04211,2025-06-24,CUST-00355,West,Mumbai,Store B,Store,Furniture,Bed,2,28885.53,10,5777.11,51993.95,33643.1,18350.86,Debit Card,Returning,SP-006
ORD-03896,2025-06-24,CUST-00260,Central,Indore,Store D,Online,Furniture,Bookshelf,2,8391.77,0,0.0,16783.54,11653.94,5129.6,Net Banking,Returning,SP-030
ORD-06571,2025-06-24,CUST-01831,North,Lucknow,Store B,Online,Electronics,Tablet,2,18005.65,0,0.0,36011.3,27204.37,8806.93,Credit Card,Returning,SP-028
ORD-01709,2025-06-24,CUST-01417,North,Delhi,Store C,Online,Home Appliances,Microwave,1,11640.73,0,0.0,11640.73,7567.64,4073.09,Debit Card,Returning,SP-029
ORD-03718,2025-06-24,CUST-00831,Central,Bhopal,Store A,Store,Electronics,Laptop,1,76777.34,5,3838.87,72938.47,57580.21,15358.26,UPI,Returning,SP-003
ORD-02230,2025-06-24,CUST-02335,South,Bengaluru,Store B,Online,Clothing,T-Shirt,1,900.23,10,90.02,810.21,534.59,275.62,UPI,New,SP-017
ORD-08518,2025-06-24,CUST-02403,West,Mumbai,Store F,Online,Furniture,Office Chair,1,10216.62,5,510.83,9705.79,6404.76,3301.03,Debit Card,Returning,SP-025
ORD-03524,2025-06-24,CUST-01222,Central,Indore,Store B,Store,Electronics,Smartwatch,4,6917.0,0,0.0,27668.0,22192.78,5475.22,Credit Card,Loyal,SP-020
ORD-03828,2025-06-24,CUST-01421,South,Chennai,Store B,Store,Clothing,Shoes,3,4827.6,0,0.0,14482.8,11348.26,3134.54,Debit Card,Returning,SP-001
ORD-04591,2025-06-24,CUST-01403,Central,Indore,Store E,Store,Home Appliances,Vacuum Cleaner,3,13103.26,10,3930.98,35378.8,30043.54,5335.26,Cash,Returning,SP-019
ORD-01231,2025-06-24,CUST-01008,North,Delhi,Store A,Online,Electronics,Smartwatch,1,5750.07,5,287.5,5462.57,4754.01,708.55,Cash,New,SP-028
ORD-08798,2025-06-24,CUST-01283,North,Chandigarh,Store C,Store,Electronics,Laptop,2,62283.02,15,18684.91,105881.13,79905.25,25975.89,Net Banking,Returning,SP-010
ORD-05615,2025-06-24,CUST-02327,South,Kochi,Store B,Store,Home Appliances,Microwave,3,17442.99,20,10465.79,41863.18,34226.8,7636.38,Cash,Loyal,SP-025
ORD-03297,2025-06-24,CUST-01527,Central,Nagpur,Store C,Store,Grocery,Beverages,1,138.83,10,13.88,124.95,90.55,34.4,Net Banking,Loyal,SP-024
ORD-08936,2025-06-24,CUST-01145,East,Patna,Store D,Store,Grocery,Rice,2,1341.41,5,134.14,2548.68,2121.92,426.76,Debit Card,Returning,SP-019
ORD-06164,2025-06-24,CUST-01355,Central,Indore,Store E,Store,Electronics,Smartwatch,1,7583.73,10,758.37,6825.36,5017.98,1807.37,Debit Card,Returning,SP-009
ORD-09167,2025-06-24,CUST-00228,Central,Nagpur,Store E,Online,Electronics,Headphones,1,2898.48,15,434.77,2463.71,1951.53,512.18,Debit Card,New,SP-011
ORD-01733,2025-06-24,CUST-02250,North,Delhi,Store D,Store,Electronics,Smartwatch,1,11880.85,15,1782.13,10098.72,7061.91,3036.81,Debit Card,New,SP-021
ORD-05540,2025-06-24,CUST-01139,West,Mumbai,Store A,Online,Clothing,Dress,1,1258.49,0,0.0,1258.49,991.62,266.87,UPI,New,SP-017
ORD-02054,2025-06-24,CUST-00597,West,Surat,Store F,Store,Grocery,Beverages,2,84.16,5,8.42,159.9,138.49,21.41,UPI,Returning,SP-005
ORD-01994,2025-06-24,CUST-02330,East,Bhubaneswar,Store F,Store,Electronics,Tablet,1,17204.42,10,1720.44,15483.98,10288.03,5195.95,Debit Card,Returning,SP-023
ORD-04596,2025-06-24,CUST-00484,South,Bengaluru,Store B,Store,Grocery,Snacks,1,421.36,5,21.07,400.29,260.77,139.53,Net Banking,Returning,SP-025
ORD-03820,2025-06-24,CUST-01057,North,Chandigarh,Store E,Store,Grocery,Beverages,1,369.08,20,73.82,295.26,218.06,77.2,Net Banking,Loyal,SP-018
ORD-09809,2025-06-24,CUST-01795,South,Kochi,Store A,Online,Grocery,Rice,1,1732.01,15,259.8,1472.21,962.18,510.02,Cash,New,SP-030
ORD-06233,2025-06-24,CUST-00489,North,Delhi,Store B,Online,Electronics,Tablet,2,25220.81,20,10088.32,40353.3,28429.44,11923.86,Credit Card,Returning,SP-027
ORD-00036,2025-06-24,CUST-02025,Central,Indore,Store E,Online,Electronics,Headphones,1,7269.76,10,726.98,6542.78,5208.15,1334.64,Cash,Loyal,SP-020
ORD-07211,2025-06-24,CUST-00493,South,Bengaluru,Store F,Online,Electronics,Smartphone,2,25634.17,15,7690.25,43578.09,27473.45,16104.63,Debit Card,Returning,SP-008
ORD-05296,2025-06-24,CUST-01662,Central,Nagpur,Store A,Store,Clothing,T-Shirt,2,676.79,15,203.04,1150.54,754.91,395.63,Cash,New,SP-001
ORD-07696,2025-06-25,CUST-01993,Central,Nagpur,Store A,Store,Clothing,T-Shirt,5,500.63,25,625.79,1877.36,1538.74,338.63,Debit Card,Returning,SP-017
ORD-00307,2025-06-25,CUST-01712,South,Chennai,Store B,Store,Furniture,Study Table,2,11662.17,15,3498.65,19825.69,14470.74,5354.95,UPI,Returning,SP-007
ORD-05046,2025-06-25,CUST-00570,North,Lucknow,Store A,Store,Home Appliances,Washing Machine,1,37415.71,10,3741.57,33674.14,21297.86,12376.28,UPI,Returning,SP-012
ORD-04385,2025-06-25,CUST-01021,North,Lucknow,Store F,Store,Grocery,Rice,1,1653.0,10,165.3,1487.7,1279.37,208.33,Net Banking,Returning,SP-014
ORD-08917,2025-06-25,CUST-01654,South,Chennai,Store B,Online,Grocery,Snacks,1,496.24,20,99.25,396.99,306.69,90.3,Cash,Loyal,SP-004
ORD-06526,2025-06-25,CUST-02157,East,Kolkata,Store A,Store,Furniture,Bookshelf,2,7463.85,10,1492.77,13434.93,10071.62,3363.31,UPI,Returning,SP-030
ORD-09380,2025-06-25,CUST-00948,South,Bengaluru,Store E,Online,Grocery,Cooking Oil,1,621.64,15,93.25,528.39,447.13,81.27,Cash,New,SP-003
ORD-05303,2025-06-25,CUST-00450,East,Kolkata,Store A,Store,Electronics,Laptop,1,47414.92,5,2370.75,45044.17,29998.17,15046.0,UPI,New,SP-012
ORD-04818,2025-06-25,CUST-00021,North,Jaipur,Store E,Online,Electronics,Smartphone,1,24667.52,0,0.0,24667.52,16971.48,7696.04,UPI,Loyal,SP-014
ORD-01611,2025-06-25,CUST-01507,South,Bengaluru,Store D,Store,Furniture,Study Table,2,6951.57,5,695.16,13207.98,10130.19,3077.8,Cash,Returning,SP-019
ORD-02992,2025-06-25,CUST-01840,East,Patna,Store E,Store,Home Appliances,Vacuum Cleaner,2,10261.76,0,0.0,20523.52,13271.66,7251.86,Net Banking,Loyal,SP-024
ORD-08339,2025-06-25,CUST-00044,West,Ahmedabad,Store F,Store,Electronics,Tablet,1,32451.16,10,3245.12,29206.04,22802.09,6403.96,Debit Card,Returning,SP-010
ORD-09553,2025-06-25,CUST-00331,North,Jaipur,Store E,Store,Grocery,Cooking Oil,1,192.36,10,19.24,173.12,151.02,22.1,Cash,Returning,SP-014
ORD-01465,2025-06-25,CUST-00931,South,Bengaluru,Store B,Online,Electronics,Headphones,1,6593.59,15,989.04,5604.55,3513.22,2091.33,Cash,New,SP-019
ORD-04803,2025-06-25,CUST-00166,North,Lucknow,Store E,Online,Grocery,Tea,1,267.34,0,0.0,267.34,204.88,62.46,Debit Card,Loyal,SP-026
ORD-08073,2025-06-25,CUST-00084,North,Chandigarh,Store F,Store,Grocery,Rice,1,982.12,20,196.42,785.7,655.3,130.4,Credit Card,Loyal,SP-005
ORD-08134,2025-06-25,CUST-01024,East,Patna,Store C,Store,Clothing,Dress,2,2143.18,15,642.95,3643.41,2895.85,747.55,Credit Card,Returning,SP-014
ORD-01607,2025-06-25,CUST-01827,West,Ahmedabad,Store C,Store,Electronics,Tablet,2,13403.64,25,6701.82,20105.46,15197.69,4907.77,Cash,New,SP-019
ORD-02087,2025-06-25,CUST-02105,South,Kochi,Store D,Store,Electronics,Laptop,1,49994.65,10,4999.46,44995.18,31713.86,13281.32,Credit Card,New,SP-009
ORD-03053,2025-06-25,CUST-01223,West,Surat,Store C,Store,Grocery,Rice,3,1548.03,15,696.61,3947.48,2612.1,1335.38,Cash,New,SP-015
ORD-03395,2025-06-25,CUST-00417,Central,Indore,Store B,Store,Grocery,Snacks,2,70.75,5,7.08,134.43,116.36,18.07,Net Banking,Returning,SP-016
ORD-07824,2025-06-25,CUST-02263,South,Kochi,Store D,Store,Electronics,Headphones,1,6584.3,0,0.0,6584.3,5225.03,1359.27,Cash,Returning,SP-009
ORD-05773,2025-06-25,CUST-01770,South,Chennai,Store C,Online,Grocery,Snacks,2,276.69,10,55.34,498.04,381.4,116.64,Debit Card,New,SP-005
ORD-00372,2025-06-25,CUST-00319,West,Mumbai,Store B,Store,Home Appliances,Air Conditioner,5,48576.12,15,36432.09,206448.51,155254.21,51194.3,Net Banking,New,SP-022
ORD-06900,2025-06-25,CUST-02075,South,Kochi,Store E,Store,Grocery,Rice,3,1636.85,10,491.05,4419.49,3105.58,1313.92,UPI,Returning,SP-027
ORD-09083,2025-06-25,CUST-02270,Central,Bhopal,Store E,Store,Clothing,Shoes,3,2204.09,10,661.23,5951.04,4366.07,1584.97,Net Banking,Returning,SP-022
ORD-09928,2025-06-25,CUST-00869,East,Patna,Store B,Store,Home Appliances,Vacuum Cleaner,1,6825.04,10,682.5,6142.54,5141.56,1000.98,UPI,Returning,SP-030
ORD-07721,2025-06-25,CUST-00568,West,Mumbai,Store C,Online,Grocery,Beverages,1,329.51,20,65.9,263.61,208.12,55.49,Credit Card,New,SP-003
ORD-01206,2025-06-26,CUST-01173,South,Hyderabad,Store A,Online,Home Appliances,Vacuum Cleaner,1,7388.69,15,1108.3,6280.39,3964.16,2316.22,UPI,Loyal,SP-003
ORD-07424,2025-06-26,CUST-00802,East,Kolkata,Store A,Store,Grocery,Tea,1,478.63,0,0.0,478.63,407.81,70.82,Cash,Returning,SP-013
ORD-06326,2025-06-26,CUST-02439,South,Kochi,Store E,Store,Electronics,Headphones,1,7579.69,10,757.97,6821.72,5576.07,1245.65,UPI,New,SP-017
ORD-00568,2025-06-26,CUST-02483,West,Mumbai,Store A,Online,Clothing,Jacket,3,5719.57,10,1715.87,15442.84,11858.25,3584.59,Debit Card,New,SP-024
ORD-06966,2025-06-26,CUST-00445,East,Bhubaneswar,Store D,Store,Clothing,Jacket,1,5854.42,20,1170.88,4683.54,4002.86,680.67,Cash,Returning,SP-029
ORD-07913,2025-06-26,CUST-01557,Central,Indore,Store E,Store,Grocery,Rice,2,1069.39,10,213.88,1924.9,1390.96,533.95,Cash,New,SP-004
ORD-05243,2025-06-26,CUST-01964,Central,Indore,Store E,Online,Clothing,Shoes,2,2480.55,15,744.16,4216.94,2801.61,1415.32,Cash,Returning,SP-014
ORD-01518,2025-06-26,CUST-00547,North,Jaipur,Store E,Store,Furniture,Sofa,3,34713.99,5,5207.1,98934.87,73076.54,25858.33,UPI,New,SP-030
ORD-00544,2025-06-26,CUST-00393,East,Kolkata,Store D,Store,Electronics,Tablet,3,15850.73,5,2377.61,45174.58,33240.03,11934.55,Cash,Returning,SP-008
ORD-06264,2025-06-26,CUST-01915,South,Chennai,Store B,Store,Furniture,Bookshelf,5,5812.82,25,7266.02,21798.07,15579.02,6219.06,Credit Card,New,SP-024
ORD-00728,2025-06-26,CUST-01442,East,Ranchi,Store A,Online,Electronics,Tablet,3,28273.39,10,8482.02,76338.15,57174.88,19163.28,Credit Card,Returning,SP-001
ORD-01567,2025-06-26,CUST-01582,West,Surat,Store B,Store,Home Appliances,Microwave,1,16377.15,10,1637.72,14739.44,12934.55,1804.89,Credit Card,Returning,SP-011
ORD-08320,2025-06-26,CUST-01824,West,Surat,Store C,Online,Electronics,Headphones,4,5001.35,5,1000.27,19005.13,13926.1,5079.03,Debit Card,New,SP-018
ORD-00737,2025-06-26,CUST-00836,North,Jaipur,Store D,Store,Grocery,Snacks,1,101.06,0,0.0,101.06,78.64,22.42,Credit Card,Returning,SP-001
ORD-07225,2025-06-26,CUST-02333,East,Patna,Store D,Store,Furniture,Office Chair,1,7929.42,15,1189.41,6740.01,5190.81,1549.2,Debit Card,New,SP-028
ORD-01918,2025-06-26,CUST-00034,North,Lucknow,Store D,Store,Grocery,Rice,1,840.14,0,0.0,840.14,592.12,248.02,UPI,Returning,SP-014
ORD-01196,2025-06-26,CUST-01267,East,Kolkata,Store E,Store,Electronics,Tablet,1,28107.41,15,4216.11,23891.3,18219.66,5671.64,Cash,New,SP-005
ORD-05116,2025-06-26,CUST-00654,East,Kolkata,Store A,Store,Clothing,Shoes,1,5415.41,0,0.0,5415.41,4682.29,733.12,Debit Card,New,SP-021
ORD-08961,2025-06-26,CUST-00103,East,Patna,Store F,Store,Grocery,Tea,1,348.06,15,52.21,295.85,194.31,101.54,Credit Card,Returning,SP-019
ORD-09348,2025-06-26,CUST-01857,East,Kolkata,Store E,Store,Grocery,Beverages,5,204.55,10,102.28,920.48,740.51,179.97,Credit Card,New,SP-029
ORD-09190,2025-06-26,CUST-01592,North,Jaipur,Store D,Online,Home Appliances,Air Conditioner,1,64983.49,10,6498.35,58485.14,40215.25,18269.89,Debit Card,Returning,SP-023
ORD-09876,2025-06-26,CUST-00226,North,Chandigarh,Store A,Store,Clothing,T-Shirt,2,516.22,0,0.0,1032.44,833.1,199.34,UPI,New,SP-005
ORD-09159,2025-06-26,CUST-01055,West,Pune,Store F,Store,Home Appliances,Air Conditioner,1,43595.68,5,2179.78,41415.9,32432.84,8983.05,Cash,Returning,SP-017
ORD-04529,2025-06-26,CUST-02117,North,Jaipur,Store E,Store,Electronics,Smartphone,1,23902.64,15,3585.4,20317.24,14297.1,6020.15,UPI,Returning,SP-029
ORD-02902,2025-06-26,CUST-01097,North,Delhi,Store B,Store,Electronics,Headphones,3,7128.89,10,2138.67,19248.0,16647.1,2600.9,Net Banking,Loyal,SP-012
ORD-03708,2025-06-26,CUST-00733,North,Chandigarh,Store F,Online,Clothing,Shoes,1,4799.06,0,0.0,4799.06,3793.22,1005.84,Net Banking,New,SP-006
ORD-04316,2025-06-26,CUST-01662,Central,Indore,Store E,Store,Furniture,Bed,3,36722.25,20,22033.35,88133.4,71717.86,16415.54,UPI,Returning,SP-002
ORD-03237,2025-06-26,CUST-02466,Central,Bhopal,Store A,Store,Electronics,Smartwatch,2,11834.23,0,0.0,23668.46,18622.71,5045.75,Net Banking,Loyal,SP-011
ORD-08962,2025-06-26,CUST-01825,South,Hyderabad,Store D,Online,Clothing,Dress,1,4335.56,10,433.56,3902.0,2863.37,1038.63,Debit Card,Returning,SP-027
ORD-03296,2025-06-26,CUST-01490,North,Lucknow,Store D,Store,Electronics,Laptop,2,55575.04,5,5557.5,105592.58,91042.66,14549.92,Net Banking,Returning,SP-004
ORD-03658,2025-06-27,CUST-00412,East,Patna,Store D,Online,Electronics,Headphones,2,5248.71,0,0.0,10497.42,8177.24,2320.18,Net Banking,Loyal,SP-016
ORD-04802,2025-06-27,CUST-01616,South,Kochi,Store D,Online,Clothing,Shoes,2,2606.78,0,0.0,5213.56,3856.36,1357.2,Cash,Returning,SP-001
ORD-01853,2025-06-27,CUST-00471,South,Chennai,Store D,Store,Clothing,Dress,1,1288.16,5,64.41,1223.75,826.03,397.72,UPI,Loyal,SP-011
ORD-09125,2025-06-27,CUST-00637,South,Kochi,Store B,Online,Grocery,Snacks,1,435.99,0,0.0,435.99,306.25,129.74,UPI,New,SP-027
ORD-01249,2025-06-27,CUST-02165,Central,Raipur,Store B,Online,Electronics,Tablet,1,25668.17,5,1283.41,24384.76,19953.31,4431.45,Cash,New,SP-009
ORD-04760,2025-06-27,CUST-02175,Central,Nagpur,Store D,Store,Home Appliances,Air Conditioner,1,39826.59,20,7965.32,31861.27,27714.26,4147.02,UPI,Returning,SP-029
ORD-08612,2025-06-27,CUST-00329,Central,Nagpur,Store E,Store,Grocery,Snacks,4,74.94,0,0.0,299.76,252.29,47.47,Credit Card,Returning,SP-011
ORD-01573,2025-06-27,CUST-00736,Central,Indore,Store F,Store,Furniture,Bed,1,15066.95,5,753.35,14313.6,8990.05,5323.55,Credit Card,Loyal,SP-026
ORD-00506,2025-06-27,CUST-01973,West,Ahmedabad,Store B,Online,Grocery,Beverages,1,340.39,0,0.0,340.39,269.34,71.05,Debit Card,New,SP-022
ORD-02036,2025-06-27,CUST-01446,East,Bhubaneswar,Store D,Store,Home Appliances,Washing Machine,2,25652.24,20,10260.9,41043.58,28443.89,12599.69,Cash,Returning,SP-028
ORD-06562,2025-06-27,CUST-02442,West,Mumbai,Store F,Store,Electronics,Headphones,1,3092.54,20,618.51,2474.03,1669.27,804.77,Cash,Returning,SP-008
ORD-02862,2025-06-27,CUST-01015,Central,Indore,Store A,Store,Grocery,Tea,2,595.15,10,119.03,1071.27,737.05,334.22,Debit Card,Returning,SP-019
ORD-08539,2025-06-27,CUST-01380,South,Kochi,Store A,Store,Electronics,Smartphone,1,29622.97,10,2962.3,26660.67,21352.6,5308.08,Cash,Returning,SP-019
ORD-06033,2025-06-27,CUST-01475,South,Kochi,Store B,Store,Home Appliances,Washing Machine,2,43775.22,15,13132.57,74417.87,50804.77,23613.11,Credit Card,Returning,SP-022
ORD-07287,2025-06-27,CUST-01765,South,Kochi,Store E,Online,Grocery,Rice,1,797.28,0,0.0,797.28,625.87,171.41,UPI,Loyal,SP-028
ORD-02887,2025-06-27,CUST-00009,Central,Raipur,Store E,Store,Electronics,Headphones,1,2075.24,25,518.81,1556.43,1202.21,354.22,Net Banking,New,SP-007
ORD-07686,2025-06-27,CUST-02386,West,Mumbai,Store A,Store,Electronics,Smartphone,1,40951.94,10,4095.19,36856.75,23740.98,13115.77,Cash,New,SP-029
ORD-08062,2025-06-27,CUST-02340,North,Delhi,Store C,Store,Home Appliances,Vacuum Cleaner,2,11980.02,15,3594.01,20366.03,14426.02,5940.02,UPI,Returning,SP-018
ORD-02961,2025-06-27,CUST-02091,West,Mumbai,Store A,Store,Furniture,Office Chair,1,4466.13,15,669.92,3796.21,3045.64,750.57,Credit Card,New,SP-029
ORD-04391,2025-06-27,CUST-01341,West,Surat,Store E,Store,Clothing,Shoes,2,5096.88,10,1019.38,9174.38,6457.26,2717.13,Cash,New,SP-029
ORD-01003,2025-06-27,CUST-01825,South,Chennai,Store B,Store,Grocery,Cooking Oil,1,729.28,15,109.39,619.89,426.07,193.81,Net Banking,Returning,SP-011
ORD-09705,2025-06-27,CUST-00922,South,Chennai,Store F,Online,Grocery,Tea,1,482.03,25,120.51,361.52,266.91,94.61,Debit Card,Loyal,SP-003
ORD-02462,2025-06-27,CUST-01828,South,Chennai,Store C,Store,Grocery,Rice,1,684.87,10,68.49,616.38,515.88,100.5,Cash,Loyal,SP-024
ORD-07662,2025-06-27,CUST-00545,North,Delhi,Store A,Online,Grocery,Beverages,1,182.78,0,0.0,182.78,125.51,57.27,Cash,Returning,SP-012
ORD-02437,2025-06-27,CUST-00324,South,Kochi,Store F,Store,Grocery,Beverages,3,317.07,10,95.12,856.09,557.2,298.89,Credit Card,Loyal,SP-022
ORD-00696,2025-06-27,CUST-00530,North,Lucknow,Store A,Store,Electronics,Tablet,2,29161.46,0,0.0,58322.92,49694.22,8628.7,UPI,New,SP-018
ORD-09723,2025-06-28,CUST-02053,Central,Indore,Store D,Store,Electronics,Smartwatch,1,3506.85,5,175.34,3331.51,2899.97,431.54,Net Banking,Returning,SP-029
ORD-06765,2025-06-28,CUST-01400,South,Kochi,Store B,Online,Electronics,Headphones,2,2910.27,0,0.0,5820.54,3630.34,2190.2,Credit Card,New,SP-014
ORD-00138,2025-06-28,CUST-00949,South,Kochi,Store D,Online,Home Appliances,Air Conditioner,4,49405.28,25,49405.28,148215.84,92209.75,56006.09,Credit Card,New,SP-029
ORD-07867,2025-06-28,CUST-01425,South,Hyderabad,Store C,Online,Home Appliances,Washing Machine,1,49834.61,25,12458.65,37375.96,25237.01,12138.95,Cash,New,SP-021
ORD-08226,2025-06-28,CUST-00329,East,Ranchi,Store C,Store,Clothing,Dress,3,2428.76,10,728.63,6557.65,4695.64,1862.02,Credit Card,New,SP-003
ORD-04955,2025-06-28,CUST-00573,South,Kochi,Store C,Store,Furniture,Study Table,1,9283.35,15,1392.5,7890.85,5218.9,2671.95,Net Banking,Returning,SP-018
ORD-04442,2025-06-28,CUST-01697,Central,Nagpur,Store E,Store,Clothing,Shoes,2,1277.31,10,255.46,2299.16,1782.64,516.52,Credit Card,Returning,SP-023
ORD-04259,2025-06-28,CUST-01070,South,Bengaluru,Store F,Online,Grocery,Beverages,1,334.0,5,16.7,317.3,248.32,68.98,Cash,Loyal,SP-018
ORD-00509,2025-06-28,CUST-02446,West,Pune,Store C,Store,Clothing,Shoes,1,4007.15,15,601.07,3406.08,2312.96,1093.11,Cash,Returning,SP-017
ORD-06726,2025-06-28,CUST-01866,North,Jaipur,Store F,Store,Home Appliances,Air Conditioner,1,44664.88,10,4466.49,40198.39,28711.58,11486.82,UPI,New,SP-014
ORD-03201,2025-06-28,CUST-01155,Central,Nagpur,Store E,Online,Home Appliances,Vacuum Cleaner,1,14051.46,10,1405.15,12646.31,8918.96,3727.36,UPI,New,SP-014
ORD-06136,2025-06-28,CUST-01730,Central,Raipur,Store B,Store,Grocery,Tea,2,572.02,0,0.0,1144.04,997.46,146.58,Net Banking,Loyal,SP-030
ORD-07634,2025-06-28,CUST-01460,North,Chandigarh,Store B,Store,Electronics,Tablet,1,15969.85,10,1596.98,14372.86,10300.11,4072.76,Net Banking,New,SP-009
ORD-02019,2025-06-28,CUST-00741,West,Surat,Store E,Store,Clothing,Jacket,2,4650.73,0,0.0,9301.46,7336.31,1965.15,Debit Card,Returning,SP-017
ORD-07681,2025-06-28,CUST-02289,East,Kolkata,Store C,Online,Grocery,Tea,1,483.55,15,72.53,411.02,283.12,127.9,Debit Card,New,SP-028
ORD-06209,2025-06-28,CUST-01285,Central,Indore,Store C,Store,Furniture,Sofa,1,25528.98,10,2552.9,22976.08,15711.25,7264.83,Credit Card,Loyal,SP-006
ORD-04133,2025-06-28,CUST-00249,West,Surat,Store B,Online,Electronics,Smartphone,1,37448.0,15,5617.2,31830.8,27811.78,4019.02,,Returning,SP-010
ORD-03712,2025-06-28,CUST-01997,East,Bhubaneswar,Store C,Store,Furniture,Study Table,3,12007.24,20,7204.34,28817.38,21204.52,7612.86,Credit Card,Returning,SP-014
ORD-06165,2025-06-28,CUST-01759,North,Lucknow,Store A,Online,Grocery,Beverages,1,117.69,0,0.0,117.69,103.01,14.68,UPI,Returning,SP-006
ORD-01809,2025-06-28,CUST-01868,South,Kochi,Store D,Store,Clothing,Jacket,2,3149.31,10,629.86,5668.76,4249.33,1419.43,Net Banking,Returning,SP-027
ORD-03520,2025-06-28,CUST-01096,West,Mumbai,Store C,Store,Furniture,Bed,1,20148.69,5,1007.43,19141.26,13033.36,6107.89,UPI,Returning,SP-015
ORD-01060,2025-06-28,CUST-01394,Central,Bhopal,Store D,Store,Electronics,Headphones,1,5888.46,25,1472.12,4416.34,2866.97,1549.38,UPI,Returning,SP-016
ORD-01188,2025-06-28,CUST-00543,West,Pune,Store B,Store,Home Appliances,Air Conditioner,2,46486.92,5,4648.69,88325.15,58299.53,30025.62,Debit Card,New,SP-016
ORD-06534,2025-06-28,CUST-01353,West,Surat,Store C,Store,Grocery,Snacks,2,112.45,25,56.22,168.68,119.15,49.53,Credit Card,Returning,SP-019
ORD-01076,2025-06-28,CUST-01283,Central,Bhopal,Store C,Store,Clothing,Jacket,1,3798.99,5,189.95,3609.04,2387.34,1221.7,UPI,Returning,SP-004
ORD-06449,2025-06-28,CUST-02040,East,Ranchi,Store B,Online,Clothing,Jeans,2,1408.08,10,281.62,2534.54,2059.3,475.24,UPI,New,SP-018
ORD-09121,2025-06-28,CUST-00930,Central,Indore,Store A,Online,Grocery,Snacks,2,258.19,10,51.64,464.74,362.49,102.25,Credit Card,Returning,SP-016
ORD-07476,2025-06-28,CUST-00963,South,Hyderabad,Store A,Store,Clothing,Jacket,1,5339.8,20,1067.96,4271.84,3201.51,1070.33,Debit Card,New,SP-014
ORD-06494,2025-06-28,CUST-00319,North,Chandigarh,Store B,Online,Electronics,Headphones,1,6152.15,10,615.22,5536.94,4487.34,1049.6,Net Banking,Returning,SP-030
ORD-03045,2025-06-29,CUST-01698,Central,Nagpur,Store D,Store,Electronics,Smartphone,1,21909.73,5,1095.49,20814.24,15457.93,5356.32,Net Banking,Loyal,SP-024
ORD-00406,2025-06-29,CUST-02367,North,Lucknow,Store E,Online,Electronics,Smartphone,1,33025.43,0,0.0,33025.43,28803.85,4221.58,Credit Card,New,SP-008
ORD-07060,2025-06-29,CUST-01540,West,Pune,Store E,Store,Clothing,Dress,1,2747.0,10,274.7,2472.3,1682.48,789.82,UPI,New,SP-019
ORD-08490,2025-06-29,CUST-00353,East,,Store B,Store,Grocery,Snacks,3,443.12,15,199.4,1129.96,919.82,210.14,Net Banking,New,SP-009
ORD-07201,2025-06-29,CUST-01605,Central,Bhopal,Store F,Online,Grocery,Cooking Oil,2,308.7,10,61.74,555.66,481.81,73.85,Cash,New,SP-020
ORD-07192,2025-06-29,CUST-00957,South,Chennai,Store B,Online,Clothing,T-Shirt,1,1385.91,5,69.3,1316.61,1141.2,175.42,Credit Card,Loyal,SP-022
ORD-00936,2025-06-29,CUST-02452,Central,Nagpur,Store E,Store,Grocery,Beverages,3,321.96,15,144.88,821.0,602.87,218.13,Cash,Returning,SP-020
ORD-06856,2025-06-29,CUST-02393,South,Kochi,Store E,Store,Furniture,Bookshelf,1,4520.98,5,226.05,4294.93,3707.9,587.03,Cash,Returning,SP-018
